URL,Text Chunk,Flesch Reading Ease,Flesch-Kincaid Grade Level,SMOG Index,Gunning Fog Index,Automated Readability Index,Coleman Liau Index,Dale-Chall Readability Score,Linsear Write Formula,Difficult Words,Total Number of Sentences,Total Number of Words,Sentiment,Sentiment Category
https://chemistry.berkeley.edu/ugrad/current-students/enrollment-advising,Back to Top,119.19,-2.7,0.0,1.2,-5.9,-8.18,0.15,0.5,0,1,3,0.2023,Positive
https://chemistry.berkeley.edu/chem-research,"The central mission of the College of Chemistry is toadvance society through education and research, and we have made it our responsibility to fulfill this mission, year in and year out, for more than 140 years.",43.4,16.2,0.0,17.73,19.6,11.04,10.25,21.0,9,1,36,0.4404,Positive
https://chemistry.berkeley.edu/chem-research,Our two departments provide fundamental and applied studies of an outstanding caliber. The remarkable breadth and depth of resources available to our students readies them as chemists and chemical engineers to address society’s most urgent 21st-century issues.,35.78,12.9,0.0,16.05,16.3,17.23,13.94,13.25,18,2,37,0.8655,Positive
https://chemistry.berkeley.edu/chem-research,"College faculty have been leaders at the frontiers of knowledge since 1872. Current pioneering research includes premier programs in catalysis, thermodynamics, chemical biology,  atmospheric chemistry, the development of polymer, optical and semiconductor materials, and nanoscience, among others.",10.4,16.4,0.0,19.29,20.9,22.04,14.8,14.75,22,2,37,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,"Check out College of Chemistry news articles and featured videos, as well as our biannual college magazine,Catalyst.",45.76,11.1,0.0,13.86,14.8,15.54,10.05,11.5,5,1,17,0.2732,Positive
https://chemistry.berkeley.edu/chem-research,"The College of Chemistry is consistently ranked as one of the best places on earth to learn, teach, and create new tools in the chemical sciences. This is no accident. It’s the direct result of exceptional scholarship as well as thousands and thousands of donations from our loyal alumni and friends.",62.68,8.7,11.2,10.72,10.1,10.15,9.74,10.5,12,3,51,0.8519,Positive
https://chemistry.berkeley.edu/chem-research,Secondary navigation,-49.0,20.6,0.0,20.8,24.3,24.5,19.53,1.0,2,1,2,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,Quick Links,120.21,-3.1,0.0,0.8,3.1,-1.61,11.63,0.0,0,1,2,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,Chemistry Research,35.61,8.8,0.0,0.8,19.6,18.7,19.53,0.0,2,1,2,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,Analytical & Bioanalytical,-260.5,50.1,0.0,40.8,36.1,36.1,19.53,2.5,2,1,2,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,Emeriti,-47.99,20.2,0.0,40.4,12.0,-4.81,19.48,0.5,1,1,1,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,Atmospheric,-132.59,32.0,0.0,40.4,30.9,18.4,19.48,0.5,1,1,1,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,Chemical Biology,-91.3,26.5,0.0,40.8,14.9,12.9,19.53,2.0,2,1,2,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,Emeriti,-47.99,20.2,0.0,40.4,12.0,-4.81,19.48,0.5,1,1,1,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,Green Chemistry,77.91,2.9,0.0,0.8,12.5,10.0,11.63,0.0,1,1,2,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,Emeriti,-47.99,20.2,0.0,40.4,12.0,-4.81,19.48,0.5,1,1,1,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,Inorganic & Organometallic,-49.0,20.6,0.0,20.8,36.1,36.1,19.53,1.5,2,1,2,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,Emeriti,-47.99,20.2,0.0,40.4,12.0,-4.81,19.48,0.5,1,1,1,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,"Materials, Polymers & Nanoscience",9.21,12.7,0.0,14.53,27.2,28.55,19.58,2.0,2,1,3,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,Emeriti,-47.99,20.2,0.0,40.4,12.0,-4.81,19.48,0.5,1,1,1,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,Nuclear,-47.99,20.2,0.0,40.4,12.0,-4.81,19.48,0.5,1,1,1,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,Emeriti,-47.99,20.2,0.0,40.4,12.0,-4.81,19.48,0.5,1,1,1,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,Theoretical,-217.19,43.8,0.0,40.4,30.9,18.4,19.48,0.5,1,1,1,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,Emeriti,-47.99,20.2,0.0,40.4,12.0,-4.81,19.48,0.5,1,1,1,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,Organic,-47.99,20.2,0.0,40.4,12.0,-4.81,19.48,0.5,1,1,1,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,Emeriti,-47.99,20.2,0.0,40.4,12.0,-4.81,19.48,0.5,1,1,1,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,Physical,-47.99,20.2,0.0,40.4,16.8,1.0,19.48,0.5,1,1,1,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,Emeriti,-47.99,20.2,0.0,40.4,12.0,-4.81,19.48,0.5,1,1,1,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,COLLEGE OF CHEMISTRY,59.97,5.6,0.0,1.2,8.3,9.23,9.05,0.5,1,1,3,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,Undergraduate Student Services,-50.02,21.0,0.0,14.53,24.0,28.55,19.58,1.5,3,1,3,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,"121 Gilman HallUniversity of CaliforniaBerkeley, CA 94720-1460(510) 664-5264",4.14,14.7,0.0,13.2,23.2,26.75,23.77,5.0,2,1,8,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,Dept of Chemistry,93.81,0.9,0.0,1.2,3.6,3.43,14.31,0.5,1,1,3,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,"Graduate Office419 Latimer HallUniversity of CaliforniaBerkeley, CA 94720-1460(510) 642-5882",-22.27,18.6,0.0,16.93,27.0,31.87,23.38,6.5,5,1,9,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,Dept of CHEMICAL & BIOMOLECULAR ENGINEERING,-1.29,14.7,0.0,26.0,16.9,21.2,16.52,5.0,3,1,5,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,"Graduate Office201 Gilman HallUniversity of CaliforniaBerkeley, CA 94720-1462(510) 642-2291",-5.35,16.2,0.0,16.93,26.5,31.23,23.38,6.5,4,1,9,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,Administration & Support,-91.3,26.5,0.0,20.8,31.4,30.3,19.53,1.5,2,1,2,0.4019,Positive
https://chemistry.berkeley.edu/chem-research,"Admin, Finance, TechnologyBuilding AccessCollege RelationsContact UsDiversity, Equity, & InclusionFacilities Operations & Research SafetyInformation for StaffInformation TechnologyJobsShipping & ReceivingStaff DirectoryWebsite Update Request",-141.38,37.5,0.0,33.87,45.4,51.39,19.44,22.5,17,1,18,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,UC Berkeley,77.91,2.9,0.0,0.8,3.1,-1.61,19.53,0.0,1,1,2,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,Berkeley WebsiteBerkeley NewsCampus AdministrationCampus EventsCampus MapThe Campaign for BerkeleyVisiting Berkeley,-31.74,20.2,0.0,20.0,33.5,42.72,16.76,8.0,7,1,10,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,Follow us:,77.91,2.9,0.0,0.8,0.8,-7.41,0.1,0.0,0,1,2,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,Powered by Open Berkeley,75.88,3.7,0.0,1.6,5.3,7.25,11.73,1.0,2,1,4,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,AccessibilityStatement,-470.99,79.2,0.0,40.4,82.7,82.2,19.48,0.5,1,1,1,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,NondiscriminationPolicy Statement,-218.2,44.2,0.0,20.8,54.9,62.2,19.53,1.0,2,1,2,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,PrivacyStatement,-217.19,43.8,0.0,40.4,54.4,47.4,19.48,0.5,1,1,1,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,Copyright © 2025 UC Regents; all rights reserved,81.29,3.7,0.0,2.8,9.7,12.36,17.52,3.0,3,1,7,0.0,Neutral
https://chemistry.berkeley.edu/chem-research,Back to Top,119.19,-2.7,0.0,1.2,-5.9,-8.18,0.15,0.5,0,1,3,0.2023,Positive
https://chemistry.berkeley.edu/deib,"The central mission of the College of Chemistry is toadvance society through education and research, and we have made it our responsibility to fulfill this mission, year in and year out, for more than 140 years.",43.4,16.2,0.0,17.73,19.6,11.04,10.25,21.0,9,1,36,0.4404,Positive
https://chemistry.berkeley.edu/deib,Our two departments provide fundamental and applied studies of an outstanding caliber. The remarkable breadth and depth of resources available to our students readies them as chemists and chemical engineers to address society’s most urgent 21st-century issues.,35.78,12.9,0.0,16.05,16.3,17.23,13.94,13.25,18,2,37,0.8655,Positive
https://chemistry.berkeley.edu/deib,"College faculty have been leaders at the frontiers of knowledge since 1872. Current pioneering research includes premier programs in catalysis, thermodynamics, chemical biology,  atmospheric chemistry, the development of polymer, optical and semiconductor materials, and nanoscience, among others.",10.4,16.4,0.0,19.29,20.9,22.04,14.8,14.75,22,2,37,0.0,Neutral
https://chemistry.berkeley.edu/deib,"Check out College of Chemistry news articles and featured videos, as well as our biannual college magazine,Catalyst.",45.76,11.1,0.0,13.86,14.8,15.54,10.05,11.5,5,1,17,0.2732,Positive
https://chemistry.berkeley.edu/deib,"The College of Chemistry is consistently ranked as one of the best places on earth to learn, teach, and create new tools in the chemical sciences. This is no accident. It’s the direct result of exceptional scholarship as well as thousands and thousands of donations from our loyal alumni and friends.",62.68,8.7,11.2,10.72,10.1,10.15,9.74,10.5,12,3,51,0.8519,Positive
https://chemistry.berkeley.edu/deib,Secondary navigation,-49.0,20.6,0.0,20.8,24.3,24.5,19.53,1.0,2,1,2,0.0,Neutral
https://chemistry.berkeley.edu/deib,Quick Links,120.21,-3.1,0.0,0.8,3.1,-1.61,11.63,0.0,0,1,2,0.0,Neutral
https://chemistry.berkeley.edu/deib,"Diversity, Equity, Inclusion, and Belonging",-35.13,19.4,0.0,34.0,17.8,20.04,16.52,5.5,4,1,5,0.0,Neutral
https://chemistry.berkeley.edu/deib,"Diversity, Equity, Inclusion, and Belonging",-35.13,19.4,0.0,34.0,17.8,20.04,16.52,5.5,4,1,5,0.0,Neutral
https://chemistry.berkeley.edu/deib,"In a diverse global chemical society, we continuously reflect on the impact of infusing the components of diversity, equity, inclusion, and belonging (DEIB) for the College of Chemistry community. As a College we strive to promote transparency and ensure accountability for the entire College community. All members of the College community share in cultivating, sustaining, and continuously developing an environment in which equity is intentionally sought and inclusiveness is practiced.",5.53,18.3,18.6,19.61,18.5,16.89,11.78,19.0,28,3,70,0.7506,Positive
https://chemistry.berkeley.edu/deib,DEIB Programs & Information,9.21,12.7,0.0,14.53,17.8,18.92,19.58,2.0,2,1,3,0.0,Neutral
https://chemistry.berkeley.edu/deib,Inclusive Spaces,-6.7,14.7,0.0,20.8,14.9,12.9,19.53,1.0,2,1,2,0.0,Neutral
https://chemistry.berkeley.edu/deib,Information on inclusive spaces in the college and on campus.,44.41,9.6,0.0,12.0,8.1,10.82,10.45,6.0,4,1,10,0.0,Neutral
https://chemistry.berkeley.edu/deib,DEIB Leadership,35.61,8.8,0.0,20.8,12.5,10.0,19.53,1.0,1,1,2,0.0,Neutral
https://chemistry.berkeley.edu/deib,"Anne Baranger, Ph.D.Associate Dean for Diversity, Equity, Inclusion, and Belonging",7.18,13.5,0.0,22.0,15.5,17.14,19.67,4.0,5,2,10,0.0,Neutral
https://chemistry.berkeley.edu/deib,abaranger@berkeley.edu,-47.99,20.2,0.0,0.4,82.7,70.6,51.06,0.5,1,1,1,0.0,Neutral
https://chemistry.berkeley.edu/deib,"Marissa Yáñez, Ph.D.Chief Diversity Officer",1.26,13.7,0.0,9.0,16.6,14.12,19.55,1.25,2,2,5,0.0,Neutral
https://chemistry.berkeley.edu/deib,marissa.yanez@berkeley.edu,-47.99,20.2,0.0,0.4,101.5,88.0,66.85,0.5,2,1,1,0.0,Neutral
https://chemistry.berkeley.edu/deib,News,121.22,-3.5,0.0,0.4,-2.2,-22.21,0.05,-0.5,0,1,1,0.0,Neutral
https://chemistry.berkeley.edu/deib,Inaugural SURD fellows: the leading minds of the next generation,44.41,9.6,0.0,12.0,9.5,12.56,13.61,6.0,4,1,10,0.0,Neutral
https://chemistry.berkeley.edu/deib,Hispanic Heritage Month: Lester Lecture speaker Alán Aspuru-Guzik,37.98,10.0,0.0,13.2,16.7,20.95,17.85,5.0,4,1,8,0.0,Neutral
https://chemistry.berkeley.edu/deib,Balancing academics and athletics: a character-building experience,-28.7,19.0,0.0,25.66,22.4,28.14,15.26,6.5,5,1,7,0.0,Neutral
https://chemistry.berkeley.edu/deib,Summer Undergraduate Research Diversity (SURD) students arrive on campus,3.12,15.1,0.0,12.49,16.6,20.91,14.61,5.5,5,1,9,0.0,Neutral
https://chemistry.berkeley.edu/deib,Professor Teresa Head-Gordon awarded the Humboldt Research Award,29.52,11.1,0.0,8.2,16.2,20.95,17.85,5.0,6,1,8,0.7351,Positive
https://chemistry.berkeley.edu/deib,Polly Arnold elected to the American Academy of Arts and Sciences,60.31,7.6,0.0,8.04,7.6,10.54,12.79,6.5,4,1,11,0.0,Neutral
https://chemistry.berkeley.edu/deib,CUBS give voice to the undergraduate student experience,29.52,11.1,0.0,13.2,10.8,15.15,11.93,5.0,3,1,8,0.0,Neutral
https://chemistry.berkeley.edu/deib,"2024 Bakar Prize recipients target skin disease, spintronics and tree bark",60.31,7.6,0.0,11.67,11.5,14.77,12.79,6.5,4,1,11,0.5106,Positive
https://chemistry.berkeley.edu/deib,COLLEGE OF CHEMISTRY,59.97,5.6,0.0,1.2,8.3,9.23,9.05,0.5,1,1,3,0.0,Neutral
https://chemistry.berkeley.edu/deib,Undergraduate Student Services,-50.02,21.0,0.0,14.53,24.0,28.55,19.58,1.5,3,1,3,0.0,Neutral
https://chemistry.berkeley.edu/deib,"121 Gilman HallUniversity of CaliforniaBerkeley, CA 94720-1460(510) 664-5264",4.14,14.7,0.0,13.2,23.2,26.75,23.77,5.0,2,1,8,0.0,Neutral
https://chemistry.berkeley.edu/deib,Dept of Chemistry,93.81,0.9,0.0,1.2,3.6,3.43,14.31,0.5,1,1,3,0.0,Neutral
https://chemistry.berkeley.edu/deib,"Graduate Office419 Latimer HallUniversity of CaliforniaBerkeley, CA 94720-1460(510) 642-5882",-22.27,18.6,0.0,16.93,27.0,31.87,23.38,6.5,5,1,9,0.0,Neutral
https://chemistry.berkeley.edu/deib,Dept of CHEMICAL & BIOMOLECULAR ENGINEERING,-1.29,14.7,0.0,26.0,16.9,21.2,16.52,5.0,3,1,5,0.0,Neutral
https://chemistry.berkeley.edu/deib,"Graduate Office201 Gilman HallUniversity of CaliforniaBerkeley, CA 94720-1462(510) 642-2291",-5.35,16.2,0.0,16.93,26.5,31.23,23.38,6.5,4,1,9,0.0,Neutral
https://chemistry.berkeley.edu/deib,Administration & Support,-91.3,26.5,0.0,20.8,31.4,30.3,19.53,1.5,2,1,2,0.4019,Positive
https://chemistry.berkeley.edu/deib,"Admin, Finance, TechnologyBuilding AccessCollege RelationsContact UsDiversity, Equity, & InclusionFacilities Operations & Research SafetyInformation for StaffInformation TechnologyJobsShipping & ReceivingStaff DirectoryWebsite Update Request",-141.38,37.5,0.0,33.87,45.4,51.39,19.44,22.5,17,1,18,0.0,Neutral
https://chemistry.berkeley.edu/deib,UC Berkeley,77.91,2.9,0.0,0.8,3.1,-1.61,19.53,0.0,1,1,2,0.0,Neutral
https://chemistry.berkeley.edu/deib,Berkeley WebsiteBerkeley NewsCampus AdministrationCampus EventsCampus MapThe Campaign for BerkeleyVisiting Berkeley,-31.74,20.2,0.0,20.0,33.5,42.72,16.76,8.0,7,1,10,0.0,Neutral
https://chemistry.berkeley.edu/deib,Follow us:,77.91,2.9,0.0,0.8,0.8,-7.41,0.1,0.0,0,1,2,0.0,Neutral
https://chemistry.berkeley.edu/deib,Powered by Open Berkeley,75.88,3.7,0.0,1.6,5.3,7.25,11.73,1.0,2,1,4,0.0,Neutral
https://chemistry.berkeley.edu/deib,AccessibilityStatement,-470.99,79.2,0.0,40.4,82.7,82.2,19.48,0.5,1,1,1,0.0,Neutral
https://chemistry.berkeley.edu/deib,NondiscriminationPolicy Statement,-218.2,44.2,0.0,20.8,54.9,62.2,19.53,1.0,2,1,2,0.0,Neutral
https://chemistry.berkeley.edu/deib,PrivacyStatement,-217.19,43.8,0.0,40.4,54.4,47.4,19.48,0.5,1,1,1,0.0,Neutral
https://chemistry.berkeley.edu/deib,Copyright © 2025 UC Regents; all rights reserved,81.29,3.7,0.0,2.8,9.7,12.36,17.52,3.0,3,1,7,0.0,Neutral
https://chemistry.berkeley.edu/deib,Back to Top,119.19,-2.7,0.0,1.2,-5.9,-8.18,0.15,0.5,0,1,3,0.2023,Positive
https://chemistry.berkeley.edu/about-dept-chemistry,"The central mission of the College of Chemistry is toadvance society through education and research, and we have made it our responsibility to fulfill this mission, year in and year out, for more than 140 years.",43.4,16.2,0.0,17.73,19.6,11.04,10.25,21.0,9,1,36,0.4404,Positive
https://chemistry.berkeley.edu/about-dept-chemistry,Our two departments provide fundamental and applied studies of an outstanding caliber. The remarkable breadth and depth of resources available to our students readies them as chemists and chemical engineers to address society’s most urgent 21st-century issues.,35.78,12.9,0.0,16.05,16.3,17.23,13.94,13.25,18,2,37,0.8655,Positive
https://chemistry.berkeley.edu/about-dept-chemistry,"College faculty have been leaders at the frontiers of knowledge since 1872. Current pioneering research includes premier programs in catalysis, thermodynamics, chemical biology,  atmospheric chemistry, the development of polymer, optical and semiconductor materials, and nanoscience, among others.",10.4,16.4,0.0,19.29,20.9,22.04,14.8,14.75,22,2,37,0.0,Neutral
https://chemistry.berkeley.edu/about-dept-chemistry,"Check out College of Chemistry news articles and featured videos, as well as our biannual college magazine,Catalyst.",45.76,11.1,0.0,13.86,14.8,15.54,10.05,11.5,5,1,17,0.2732,Positive
https://chemistry.berkeley.edu/about-dept-chemistry,"The College of Chemistry is consistently ranked as one of the best places on earth to learn, teach, and create new tools in the chemical sciences. This is no accident. It’s the direct result of exceptional scholarship as well as thousands and thousands of donations from our loyal alumni and friends.",62.68,8.7,11.2,10.72,10.1,10.15,9.74,10.5,12,3,51,0.8519,Positive
https://chemistry.berkeley.edu/about-dept-chemistry,Secondary navigation,-49.0,20.6,0.0,20.8,24.3,24.5,19.53,1.0,2,1,2,0.0,Neutral
https://chemistry.berkeley.edu/about-dept-chemistry,Quick Links,120.21,-3.1,0.0,0.8,3.1,-1.61,11.63,0.0,0,1,2,0.0,Neutral
https://chemistry.berkeley.edu/about-dept-chemistry,About the Department of Chemistry,66.4,5.2,0.0,10.0,8.4,11.92,10.2,2.5,2,1,5,0.0,Neutral
https://chemistry.berkeley.edu/about-dept-chemistry,"The Chemistry Department provides the opportunity for an undergraduate student to obtain a thorough fundamental knowledge of all fields of chemistry. There are lecture courses in the general areas of inorganic, organic, and physical chemistry, plus many more specialized courses including analytical, nuclear, and biophysical chemistry and chemical biology. Laboratory experience is provided in inorganic and organic synthesis, analytical methods, physical chemical measurements, spectroscopy, biochemical engineering, and chemical methods in nuclear technology. Independent and original work is stressed in the laboratories and modern equipment is available to carry out the work. The equipment and techniques available to the undergraduate student include nuclear magnetic resonance, electron paramagnetic resonance, visible, ultraviolet, and infra-red spectrometers, X-ray diffraction, mass spectrometry, high-vacuum, high-pressure, and low-temperature equipment, gas chromatography, and others. Many of these instruments are interfaced directly to computers; in other cases, data analysis and graphics displays are accomplished using the College of Chemistry Computer Facility. In addition, special arrangements can be made to use many specialized research techniques available on the campus.",-3.65,19.7,19.7,20.55,22.2,20.77,12.25,16.8,74,7,168,0.8074,Positive
